D1_DI_CS,D1_DI_CW,D1_DI_GA,D1_DI_OS,D1_ST_CS,D1_ST_CW,D1_ST_GA,D1_ST_OS,D2_DI_CW,D2_DI_FB,D2_DI_GA,D2_DI_OW,D2_ST_CW,D2_ST_FB,D2_ST_GA,D2_ST_OW,D3_DI_CS,D3_DI_CW,D3_DI_FB,D3_DI_GA,D3_DI_LG,D3_DI_MZ,D3_DI_OS,D3_DI_OW,D3_DI_PF,D3_DI_PS,D3_DI_SB,D3_DI_VB,D3_DI_VL,D3_DI_VR,D4_PO_CS,D4_PO_CW,D4_PO_FB,D4_PO_GA,D4_PO_LG,D4_PO_MZ,D4_PO_OS,D4_PO_OW,D4_PO_PF,D4_PO_PS,D4_PO_SB,D4_PO_VB,D4_PO_VL,D4_ST_CS,D4_ST_CW,D4_ST_FB,D4_ST_GA,D4_ST_LG,D4_ST_MZ,D4_ST_OS,D4_ST_OW,D4_ST_PF,D4_ST_PS,D4_ST_SB,D4_ST_VB,D4_ST_VL,D5_PO_CS,D5_PO_CW,D5_PO_GA,D5_PO_LG,D5_PO_MZ,D5_PO_OS,D5_PO_OW,D5_PO_PF,D5_PO_SU,D5_ST_CS,D5_ST_CW,D5_ST_GA,D5_ST_LG,D5_ST_MZ,D5_ST_OS,D5_ST_OW,D5_ST_PF,D5_ST_SU,D6_DI_CI,D6_DI_CO,D6_DI_CW,D6_DI_FB,D6_DI_LG,D6_DI_MZ,D6_DI_OL,D6_DI_PS,D6_DI_VB,D6_DI_VF,D6_DI_VI,D6_DI_VL,D6_DI_VR
0.31443,0.30043,0.30043,0.30530,0.62771,0.30589,0.30589,0.39368,0.30230,0.30187,0.30014,0.30332,0.33352,0.32649,0.30041,0.35187,0.30367,0.30319,0.30341,0.30274,0.30375,0.30347,0.30240,0.30259,0.30240,0.30385,0.30340,0.30398,0.30437,0.30385,1.0017,1.0015,1.0017,1.0012,1.0018,1.0017,1.0016,1.0013,1.0015,1.0017,1.0014,1.0017,1.0017,0.34324,0.33034,0.34174,0.31302,0.34567,0.33967,0.33795,0.31822,0.32804,0.34087,0.32653,0.34337,0.34129,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30137,0.30137,0.30137,0.30137,0.30137,0.30137,0.30462,0.30137,0.30137,0.30137,0.30513,0.30137
0.30770,0.30043,0.30043,0.30310,0.45187,0.30589,0.30589,0.34805,0.30683,0.30633,0.30014,0.30806,0.42971,0.41741,0.30041,0.46067,0.30366,0.30316,0.30341,0.30274,0.30372,0.30346,0.30240,0.30258,0.30240,0.30385,0.30334,0.30398,0.30435,0.30385,1.0017,1.0015,1.0017,1.0012,1.0017,1.0016,1.0016,1.0013,1.0015,1.0017,1.0014,1.0017,1.0017,0.34173,0.33000,0.34079,0.31302,0.34424,0.33847,0.33696,0.31873,0.32785,0.33997,0.32632,0.34204,0.34001,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30137,0.30137,0.30137,0.30137,0.30137,0.30137,0.30448,0.30137,0.30137,0.30137,0.30492,0.30137
0.30577,0.30043,0.30043,0.30084,0.40448,0.30589,0.30589,0.31162,0.30611,0.30566,0.30014,0.30725,0.41231,0.40165,0.30041,0.44023,0.30366,0.30316,0.30341,0.30274,0.30374,0.30345,0.30240,0.30257,0.30240,0.30385,0.30334,0.30401,0.30446,0.30386,1.0017,1.0015,1.0017,1.0012,1.0017,1.0016,1.0016,1.0013,1.0015,1.0016,1.0014,1.0017,1.0016,0.34078,0.32957,0.33966,0.31302,0.34283,0.33750,0.33590,0.31920,0.32728,0.33892,0.32577,0.34085,0.33911,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30137,0.30137,0.30159,0.30137,0.30137,0.30137,0.30428,0.30137,0.30137,0.30137,0.30475,0.30137
0.30483,0.30043,0.30043,0.30043,0.38314,0.30589,0.30589,0.30589,0.30194,0.30179,0.30014,0.30276,0.32763,0.32535,0.30041,0.34145,0.30386,0.30323,0.30351,0.30274,0.30397,0.30356,0.30240,0.30260,0.30239,0.30412,0.30334,0.30432,0.30491,0.30413,1.0017,1.0015,1.0016,1.0012,1.0017,1.0016,1.0016,1.0013,1.0015,1.0016,1.0014,1.0017,1.0016,0.33964,0.32909,0.33838,0.31302,0.34166,0.33668,0.33507,0.31949,0.32700,0.33785,0.32525,0.33980,0.33809,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31258,0.30137,0.31428,0.30137,0.31399,0.30137,0.31591,0.30137,0.30137,0.30137,0.31775,0.30137
0.30424,0.30043,0.30043,0.30043,0.37054,0.30589,0.30589,0.30589,0.30429,0.30375,0.30014,0.30522,0.37122,0.36023,0.30041,0.39145,0.30423,0.30348,0.30382,0.30280,0.30434,0.30386,0.30248,0.30271,0.30238,0.30452,0.30344,0.30473,0.30534,0.30453,1.0016,1.0015,1.0016,1.0012,1.0017,1.0016,1.0016,1.0013,1.0014,1.0016,1.0014,1.0016,1.0016,0.33837,0.32878,0.33750,0.31302,0.34047,0.33584,0.33426,0.31991,0.32652,0.33671,0.32495,0.33866,0.33708,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.35360,0.30137,0.35433,0.33928,0.35422,0.30137,0.35485,0.31418,0.34795,0.30137,0.35559,0.33494
0.30387,0.30043,0.30043,0.30043,0.36292,0.30589,0.30589,0.30589,0.32319,0.32061,0.30868,0.32678,0.84346,0.78226,0.47647,0.92471,0.30454,0.30377,0.30413,0.30294,0.30466,0.30418,0.30265,0.30293,0.30240,0.30483,0.30363,0.30504,0.30563,0.30485,1.0016,1.0015,1.0016,1.0012,1.0017,1.0016,1.0016,1.0013,1.0014,1.0016,1.0014,1.0016,1.0016,0.33754,0.32807,0.33672,0.31302,0.33940,0.33510,0.33356,0.31992,0.32620,0.33591,0.32430,0.33761,0.33627,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.32096,0.30137,0.32097,0.32061,0.32097,0.30137,0.32113,0.31716,0.32087,0.30137,0.32115,0.32048
0.30794,0.30043,0.30043,0.30546,0.45792,0.30589,0.30589,0.39740,0.30609,0.30555,0.30014,0.30676,0.41178,0.39896,0.30041,0.42802,0.30480,0.30405,0.30439,0.30315,0.30491,0.30445,0.30289,0.30319,0.30249,0.30508,0.30387,0.30528,0.30583,0.30508,1.0016,1.0015,1.0016,1.0012,1.0016,1.0016,1.0015,1.0013,1.0014,1.0016,1.0014,1.0016,1.0016,0.33672,0.32800,0.33590,0.31302,0.33837,0.33429,0.33301,0.31992,0.32579,0.33510,0.32413,0.33672,0.33542,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31526,0.30137,0.31527,0.31512,0.31527,0.30137,0.31540,0.31380,0.31522,0.30137,0.31542,0.31507
0.30682,0.30043,0.30043,0.30514,0.42968,0.30589,0.30589,0.39011,0.30220,0.30199,0.30014,0.30311,0.33195,0.32850,0.30041,0.34779,0.30499,0.30426,0.30460,0.30336,0.30508,0.30464,0.30312,0.30343,0.30263,0.30524,0.30407,0.30543,0.30595,0.30525,1.0016,1.0015,1.0016,1.0012,1.0016,1.0016,1.0015,1.0013,1.0014,1.0016,1.0014,1.0016,1.0016,0.33590,0.32731,0.33510,0.31302,0.33754,0.33350,0.33235,0.31992,0.32534,0.33429,0.32356,0.33591,0.33458,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31263,0.30137,0.31263,0.31257,0.31263,0.30137,0.31277,0.31160,0.31261,0.30137,0.31279,0.31256
0.30553,0.30043,0.30043,0.30391,0.39893,0.30589,0.30589,0.36367,0.30218,0.30131,0.30014,0.30310,0.33157,0.31790,0.30041,0.34765,0.30513,0.30444,0.30478,0.30356,0.30523,0.30480,0.30334,0.30365,0.30280,0.30539,0.30424,0.30555,0.30605,0.30540,1.0016,1.0015,1.0016,1.0012,1.0016,1.0015,1.0015,1.0013,1.0014,1.0016,1.0014,1.0016,1.0016,0.33500,0.32698,0.33420,0.31302,0.33653,0.33267,0.33159,0.31991,0.32500,0.33346,0.32318,0.33505,0.33369,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31030,0.30137,0.31031,0.31021,0.31030,0.30137,0.31032,0.30948,0.31027,0.30137,0.31038,0.31023
0.30483,0.30043,0.30043,0.30364,0.38311,0.30589,0.30589,0.35825,0.30141,0.30089,0.30014,0.30233,0.31938,0.31185,0.30041,0.33403,0.30522,0.30457,0.30486,0.30370,0.30532,0.30492,0.30349,0.30379,0.30293,0.30547,0.30437,0.30562,0.30609,0.30548,1.0016,1.0014,1.0016,1.0012,1.0016,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0016,1.0015,0.33418,0.32652,0.33341,0.31302,0.33561,0.33189,0.33094,0.31991,0.32429,0.33267,0.32280,0.33424,0.33288,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30880,0.30137,0.30880,0.30872,0.30880,0.30137,0.30871,0.30830,0.30877,0.30137,0.30879,0.30877
0.30436,0.30043,0.30043,0.30336,0.37297,0.30589,0.30589,0.35297,0.30106,0.30040,0.30014,0.30203,0.31428,0.30480,0.30041,0.32906,0.30526,0.30464,0.30492,0.30379,0.30533,0.30496,0.30359,0.30388,0.30304,0.30548,0.30444,0.30564,0.30611,0.30548,1.0016,1.0014,1.0015,1.0012,1.0016,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0016,1.0015,0.33350,0.32607,0.33270,0.31302,0.33496,0.33115,0.33037,0.31992,0.32429,0.33212,0.32235,0.33350,0.33236,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.33225,0.30137,0.33225,0.33217,0.33225,0.30137,0.33114,0.33202,0.33222,0.30137,0.33166,0.33240
0.30394,0.30043,0.30043,0.30325,0.36428,0.30589,0.30589,0.35083,0.30084,0.30014,0.30014,0.30170,0.31106,0.30041,0.30041,0.32382,0.30529,0.30469,0.30498,0.30387,0.30539,0.30500,0.30369,0.30397,0.30313,0.30552,0.30451,0.30569,0.30612,0.30553,1.0015,1.0014,1.0015,1.0012,1.0016,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0015,1.0015,0.33271,0.32579,0.33192,0.31302,0.33415,0.33070,0.32961,0.31992,0.32356,0.33154,0.32209,0.33271,0.33173,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31872,0.30137,0.31872,0.31871,0.31872,0.30137,0.31865,0.31868,0.31872,0.30137,0.31874,0.31873
0.30360,0.30043,0.30043,0.30299,0.35752,0.30589,0.30589,0.34601,0.30743,0.30639,0.30014,0.30790,0.44462,0.41904,0.30041,0.45644,0.30533,0.30474,0.30501,0.30394,0.30541,0.30505,0.30377,0.30404,0.30322,0.30555,0.30456,0.30569,0.30612,0.30555,1.0015,1.0014,1.0015,1.0012,1.0016,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0015,1.0015,0.33192,0.32510,0.33115,0.31302,0.33340,0.33018,0.32911,0.31992,0.32354,0.33096,0.32162,0.33192,0.33109,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31427,0.30137,0.31427,0.31427,0.31427,0.30137,0.31430,0.31427,0.31427,0.30137,0.31433,0.31429
0.30331,0.30043,0.30043,0.30289,0.35190,0.30589,0.30589,0.34411,0.30235,0.30199,0.30014,0.30283,0.33433,0.32845,0.30041,0.34267,0.30539,0.30479,0.30506,0.30402,0.30547,0.30511,0.30385,0.30411,0.30329,0.30559,0.30463,0.30574,0.30613,0.30560,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0015,1.0015,0.33112,0.32494,0.33060,0.31302,0.33258,0.32951,0.32859,0.31969,0.32281,0.33025,0.32135,0.33117,0.33033,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.31176,0.30137,0.31176,0.31176,0.31176,0.30137,0.31178,0.31178,0.31176,0.30137,0.31180,0.31180
0.30297,0.30043,0.30043,0.30264,0.34564,0.30589,0.30589,0.33980,0.31243,0.31160,0.30396,0.31295,0.57499,0.55329,0.36437,0.58868,0.30540,0.30483,0.30508,0.30405,0.30547,0.30512,0.30391,0.30417,0.30335,0.30559,0.30464,0.30574,0.30612,0.30560,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0014,1.0015,1.0015,0.33083,0.32430,0.33028,0.31302,0.33192,0.32884,0.32807,0.31935,0.32281,0.32960,0.32092,0.33097,0.32961,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30935,0.30137,0.30935,0.30935,0.30935,0.30137,0.30933,0.30936,0.30935,0.30137,0.30935,0.30938
0.30290,0.30043,0.30043,0.30253,0.34431,0.30589,0.30589,0.33780,0.31039,0.30996,0.30325,0.31064,0.52122,0.50997,0.35043,0.52783,0.30540,0.30485,0.30509,0.30410,0.30547,0.30512,0.30394,0.30419,0.30340,0.30557,0.30466,0.30571,0.30611,0.30558,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33037,0.32429,0.32961,0.31302,0.33179,0.32867,0.32768,0.31921,0.32221,0.32939,0.32064,0.33037,0.32955,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30786,0.30137,0.30786,0.30786,0.30786,0.30137,0.30780,0.30788,0.30786,0.30137,0.30782,0.30788
0.30264,0.30043,0.30043,0.30246,0.33972,0.30589,0.30589,0.33669,0.30319,0.30271,0.30014,0.30357,0.34942,0.34068,0.30041,0.35658,0.30541,0.30485,0.30512,0.30413,0.30548,0.30512,0.30398,0.30424,0.30347,0.30558,0.30471,0.30571,0.30609,0.30559,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33028,0.32384,0.32960,0.31302,0.33133,0.32807,0.32730,0.31921,0.32209,0.32884,0.32040,0.33036,0.32903,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30683,0.30137,0.30683,0.30683,0.30683,0.30137,0.30675,0.30683,0.30683,0.30137,0.30675,0.30684
0.30253,0.30043,0.30043,0.30242,0.33784,0.30589,0.30589,0.33592,0.30227,0.30169,0.30014,0.30262,0.33312,0.32371,0.30041,0.33902,0.30541,0.30486,0.30512,0.30418,0.30548,0.30512,0.30403,0.30426,0.30350,0.30555,0.30471,0.30569,0.30605,0.30557,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.32995,0.32356,0.32937,0.31302,0.33114,0.32807,0.32729,0.31921,0.32187,0.32884,0.31992,0.33013,0.32884,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30607,0.30137,0.30607,0.30607,0.30607,0.30137,0.30595,0.30608,0.30607,0.30137,0.30596,0.30608
0.31377,0.30043,0.30043,0.31353,0.61046,0.30589,0.30589,0.60432,0.31274,0.31202,0.30637,0.31296,0.58338,0.56432,0.41837,0.58893,0.30537,0.30485,0.30511,0.30417,0.30544,0.30512,0.30404,0.30427,0.30353,0.30554,0.30471,0.30568,0.30603,0.30554,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.32960,0.32354,0.32903,0.31302,0.33111,0.32799,0.32698,0.31907,0.32135,0.32878,0.31990,0.32983,0.32881,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30548,0.30137,0.30548,0.30548,0.30548,0.30137,0.30533,0.30549,0.30548,0.30137,0.30533,0.30549
0.30820,0.30043,0.30043,0.30810,0.46456,0.30589,0.30589,0.46183,0.32399,0.32227,0.31131,0.32459,0.86181,0.82186,0.54556,0.87563,0.30535,0.30485,0.30511,0.30418,0.30542,0.30512,0.30404,0.30431,0.30355,0.30555,0.30471,0.30567,0.30601,0.30555,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0014,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.32961,0.32352,0.32885,0.31302,0.33112,0.32794,0.32675,0.31889,0.32135,0.32878,0.31956,0.32981,0.32881,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30499,0.30137,0.30499,0.30499,0.30499,0.30137,0.30485,0.30500,0.30499,0.30137,0.30485,0.30500
0.30700,0.30043,0.30043,0.30688,0.43422,0.30589,0.30589,0.43130,0.30389,0.30341,0.30123,0.30411,0.36298,0.35355,0.31680,0.36748,0.30533,0.30485,0.30510,0.30417,0.30540,0.30512,0.30404,0.30431,0.30358,0.30554,0.30471,0.30566,0.30598,0.30554,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0014,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.32991,0.32354,0.32916,0.31302,0.33136,0.32804,0.32678,0.31881,0.32135,0.32881,0.31920,0.33005,0.32881,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30460,0.30137,0.30460,0.30460,0.30460,0.30137,0.30444,0.30460,0.30460,0.30137,0.30444,0.30461
0.30721,0.30123,0.30043,0.30709,0.43950,0.31722,0.30589,0.43636,0.30524,0.30484,0.30014,0.30512,0.39201,0.38306,0.30041,0.38933,0.30536,0.30488,0.30512,0.30419,0.30543,0.30512,0.30409,0.30431,0.30359,0.30555,0.30471,0.30568,0.30601,0.30555,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33037,0.32356,0.32960,0.31302,0.33192,0.32807,0.32717,0.31895,0.32137,0.32884,0.31921,0.33037,0.32893,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30427,0.30137,0.30427,0.30427,0.30427,0.30137,0.30407,0.30427,0.30427,0.30137,0.30407,0.30427
0.30588,0.30095,0.30043,0.30583,0.40713,0.31309,0.30589,0.40588,0.30966,0.30939,0.30552,0.30969,0.50216,0.49498,0.39838,0.50300,0.30536,0.30489,0.30512,0.30419,0.30542,0.30512,0.30411,0.30431,0.30361,0.30554,0.30472,0.30567,0.30598,0.30554,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33034,0.32354,0.32957,0.31302,0.33188,0.32805,0.32728,0.31912,0.32135,0.32884,0.31920,0.33034,0.32916,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30405,0.30137,0.30405,0.30405,0.30405,0.30137,0.30386,0.30405,0.30405,0.30137,0.30386,0.30405
0.30637,0.30250,0.30043,0.30630,0.41877,0.33723,0.30589,0.41714,0.31099,0.31073,0.30784,0.31103,0.53728,0.53032,0.45498,0.53814,0.30538,0.30492,0.30512,0.30423,0.30544,0.30515,0.30412,0.30437,0.30366,0.30555,0.30477,0.30568,0.30598,0.30555,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33034,0.32356,0.32958,0.31302,0.33188,0.32807,0.32728,0.31920,0.32135,0.32905,0.31920,0.33036,0.32930,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30376,0.30154,0.30376,0.30376,0.30376,0.30137,0.30346,0.30377,0.30376,0.30137,0.30346,0.30377
0.30840,0.30589,0.30043,0.30834,0.46976,0.40739,0.30589,0.46822,0.30435,0.30394,0.30154,0.30432,0.37248,0.36397,0.32137,0.37191,0.30535,0.30491,0.30512,0.30424,0.30540,0.30512,0.30413,0.30437,0.30366,0.30553,0.30477,0.30563,0.30597,0.30554,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33035,0.32398,0.32958,0.31302,0.33188,0.32808,0.32728,0.31920,0.32135,0.32913,0.31920,0.33036,0.32942,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30345,0.30178,0.30345,0.30345,0.30345,0.30137,0.30321,0.30345,0.30345,0.30137,0.30320,0.30345
0.30643,0.30459,0.30043,0.30639,0.42025,0.37787,0.30589,0.41921,0.33739,0.33689,0.32014,0.33742,1.1438,1.1341,0.77093,1.1443,0.30536,0.30492,0.30512,0.30424,0.30541,0.30514,0.30417,0.30437,0.30369,0.30554,0.30478,0.30563,0.30598,0.30555,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33037,0.32430,0.32961,0.31302,0.33192,0.32842,0.32730,0.31937,0.32137,0.32932,0.31921,0.33038,0.32960,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30321,0.30186,0.30321,0.30321,0.30321,0.30137,0.30295,0.30321,0.30321,0.30137,0.30295,0.30322
0.30550,0.30428,0.30043,0.30548,0.39829,0.37121,0.30589,0.39770,0.30867,0.30849,0.30499,0.30859,0.47622,0.47174,0.38636,0.47424,0.30538,0.30491,0.30512,0.30424,0.30544,0.30515,0.30417,0.30437,0.30372,0.30555,0.30478,0.30567,0.30599,0.30555,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33037,0.32430,0.32960,0.31302,0.33192,0.32845,0.32730,0.31974,0.32137,0.32931,0.31921,0.33037,0.32959,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30300,0.30189,0.30300,0.30300,0.30300,0.30137,0.30274,0.30300,0.30300,0.30137,0.30274,0.30300
0.31258,0.31170,0.30043,0.31254,0.57941,0.55614,0.30589,0.57833,0.32307,0.32262,0.31264,0.32295,0.84058,0.83004,0.58058,0.83785,0.30542,0.30495,0.30516,0.30424,0.30548,0.30519,0.30419,0.30442,0.30372,0.30559,0.30480,0.30571,0.30605,0.30559,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33037,0.32430,0.32960,0.31302,0.33159,0.32830,0.32730,0.31992,0.32137,0.32910,0.31921,0.33037,0.32939,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30280,0.30191,0.30280,0.30280,0.30280,0.30137,0.30256,0.30280,0.30280,0.30137,0.30255,0.30280
0.30789,0.30733,0.30043,0.30787,0.45665,0.44232,0.30589,0.45616,0.30485,0.30465,0.30230,0.30485,0.38331,0.37889,0.33359,0.38332,0.30547,0.30500,0.30521,0.30427,0.30554,0.30525,0.30424,0.30446,0.30377,0.30562,0.30485,0.30576,0.30608,0.30563,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.33012,0.32430,0.32951,0.31302,0.33111,0.32805,0.32728,0.31991,0.32135,0.32881,0.31920,0.33020,0.32883,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30268,0.30194,0.30268,0.30268,0.30268,0.30137,0.30240,0.30269,0.30268,0.30137,0.30239,0.30269
0.31844,0.31829,0.30043,0.31843,0.72956,0.72581,0.30589,0.72920,0.30358,0.30349,0.30084,0.30357,0.35672,0.35502,0.31101,0.35661,0.30549,0.30505,0.30526,0.30431,0.30555,0.30528,0.30428,0.30451,0.30380,0.30566,0.30490,0.30576,0.30611,0.30567,1.0015,1.0014,1.0015,1.0012,1.0015,1.0015,1.0015,1.0013,1.0014,1.0015,1.0013,1.0015,1.0015,0.32958,0.32430,0.32913,0.31302,0.33098,0.32804,0.32728,0.31991,0.32135,0.32881,0.31920,0.32960,0.32881,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,1.0010,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.29014,0.30137,0.30257,0.30190,0.30257,0.30257,0.30257,0.30137,0.30231,0.30258,0.30257,0.30137,0.30230,0.30258
